id,Statement,Label
16515,Mamata Banerjee and Amit Shah holding ?Jai Sri Ram? poster? Here?s....Image Of Amit Shah Dining With Mamata Banerjee Revived With False...,Fake
16516,Are pigeons in Srinagar?s Jamia Masjid dying of starvation? Here?s the....Are Muslims in Birmingham UK creating riots during Ramadan? Fact Check!,Fake
16517,Did Indian Army arrest and torture a Kashmiri journalist? Here?s the....Kashmiri Policeman's Funeral Shared As Atrocities Towards Muslims In...,Fake
16518,These are not Indian performers in this viral video; here?s the....Kerala Floods: These Images And Videos Are Either Old Or Not From...,Fake
16519,Indian Army did not assault civilians in this viral video; here?s....Ecuador Video Falsely Shared As Saudi Colonel Killed For Khashoggi...,Fake
16520,Did people protest against PM Modi in Saudi Arabia? Here?s the....Did people in Saudi Arabia protest against PM Modi?,Fake
16521,Fake quote attributed to Malala Yousafzai?s teacher goes viral.Don’t believe Dr Manisha Patil’s death rumor; Here is the truth about the viral photo,Fake
16522,Did Pak PM Imran Khan hide when PM Modi entered the....Bengaluru's Modi Masjid Named After PM Modi And Other News You Almost...,Fake
16523,No! This isn?t a video of Hurricane Dorian as seen from....Still From A Movie Falsely Shared As Moments After Gandhi's...,Fake
16524,"Cops didn?t attack this woman; here?s the truth.Fact Check: No, this woman was not raped inside a corona isolation ward",Fake
16525,Don?t believe this FAKE picture of this man holing a banner;....Fact Check: Is this a photo of Mahatma Gandhi's assassination?,Fake
16526,Did Saudi man accidentally buy 2 Airbus A350s for son?s birthday?....Fact Check: Did this man kill his friend for PUBG?,Fake
16527,"Fact Checked: No, brother and sister from New Jersey did not....April Fools' Day Special: When Newsrooms Couldn't Tell Fact From...",Fake
16528,"No, Ronaldo did not send three planes to extinguish the Amazon....FactCheck Alert: From Yellow Line Rule That Lets You Avoid Toll To...",Fake
16529,"Fact Checked: No, Nehru Govt did not demonetised currency notes with....Fact Check: No, these EVMs in Bihar were not meant for rigging polls",Fake
16530,Has govt taken over Mosques in Kashmir? Here?s the fact check!.Has 4G internet Service been restored in Jammu and Kashmir? Know the truth :,Fake
16531,"No, MS Dhoni did not donate 5 crore to Assam flood....Old Photo Of PM Modi And Bihar CM Nitish Kumar Shared With Misleading...",Fake
16532,Fact Check: This is not what Kane Williamson said about MS....Fact Check: There is no jhoot in Yogi's claim about Donald Trump,Fake
16533,No! This video of a littered cabin is not from Air....Old Video Of A Dirty Aircraft Cabin Shared As Air India Flight With...,Fake
16534,"This robbery video is not from Punjab?s?Rajpura; here?s the truth.No, this is not a video of communal violence in India’s Rajasthan",Fake
16535,Fact Checked: This Twitter string by Virat Kohli and Pak skipper....Did Pakistani cricket fans demand Virat Kohli instead of Kashmir? Fact Check!,Fake
16536,No! These women were not spotted at Rajiv Chowk metro station.Fact Check: Did Mamata’s goons attack Hindus at a BJP rally in Kolkata?,Fake
16537,Did this man behead his sister?s rapist? Here?s the fact check.Fact Check: Did this man track down and brutally torture his three-year-old daughter's rapist?,Fake
16538,Fact Checked: This mosque in Bengaluru is not named after PM....Bengaluru's Modi Masjid Named After PM Modi And Other News You Almost...,Fake
16539,Fact Checked: UNESCO did not declare PM Modi as ?Best Prime....Has the Modi Government declared 10 new schemes? Fact Check!,Fake
16540,"Fact Checked: Kolkata doctor assaulted by patient?s kin is NOT dead.Fact Check: Doctor attacked in Kolkata’s NRS hospital is doing fine, his death is a hoax",Fake
16541,Fact Checked: Don?t believe this picture of these actors holding placards.Fact Check: US cartoonist Ben Garrison did not make this caricature on Indian media,Fake
16542,Don?t believe this picture of US President Donald Trump.Fact check: False coronavirus quote attributed to US President Donald Trump,Fake
16543,No! People in Germany did not abandon their car to protest....Did Amit Shah Ask People At A Rally 'To Stay Back For Five Minutes To...,Fake
16544,"Fact Checked: No! This is not a government school in Delhi.Fact Check: No, this is not ABVP man in the garb of Delhi police",Fake
16545,Fact Checked: This picture is not from Hizbul commander Zakir Musa?s....Fact Check: Image showing sea of saffron flags has no link with Ayodhya Bhoomi Pujan,Fake
16546,"Did BJP MPs in seven constituencies get 211820 votes? Here?s the....Did Multiple BJP Candidates Get Identical Votes of 2,11,820?",Fake
16547,"Sanjay Dutt didn?t convert to Islam; here?s the truth behind this....No, People From Amethi Did Not Cry While Meeting Rahul Gandhi...",Fake
16548,Fact Checked: Here?s the truth behind this viral picture.Fact Check: The complete truth behind the photo that embarrassed UP Police,Fake
16549,Find the truth behind this viral video claiming ?volcano eruption?.Fact Check: Viral video of Pulwama attack footage is actually Baghdad blast from 2007,Fake
16550,"This tribal woman is not the collector of Ranchi; here?s the....No, This Is Not Gurmehar Kaur Dancing On The Campaign Trail In...",Fake
16551,Mamata Banerjee didn?t say ?vote for BJP?; don?t believe the doctored....BJP Karnataka Tweets Fake Letter Claiming 'Sonia Gandhi Planned...,Fake
16552,"No! PM Modi does not spend lakhs for hair cutting; Here?s....No, These Pics Don't Show Tejashwi Yadav Receiving A 'Youngest...",Fake
16553,"This viral message about the fake and real Rs 500 currency....Fact Check: Truth behind viral photo of ‘BJP MLA’ carrying Rs 20,000 crore cash in his car",Fake
16554,"Fact Checked: This picture is from Bangkok and not from NaMo?s....Fact Check: No, this picture of escalator is not from Malaysia",Fake
16555,FACT CHECK: Here?s the truth behind this picture of PM Modi.Fact Check: This is the truth behind PM's claim on new airports,Fake
16556,"Fact Checked: Voters will not have to pay Rs 350 if....Indian Government is NOT giving Rs.2,000 to each citizen; Fact Check",Fake
16557,No! Banks are NOT charging Rs 150 after 4 transactions on....From India Censoring Internet Archive To No Night On Aug 12: Not Real...,Fake
16558,"No! Pakistan Army mistakenly did not shoot its own aircraft.No, Pak Army Did Not Shoot Down Its Own Aircraft",Fake
16559,JetBlue is NOT giving away free tickets; don?t fall for the....FactCheck Alert: From Yellow Line Rule That Lets You Avoid Toll To...,Fake
16560,"PM Modi, Nitish Kumar didn?t laugh while paying tribute to Pulwama....Old Photo Of PM Modi And Bihar CM Nitish Kumar Shared With Misleading...",Fake
16561,This heartwarming picture of an elephant carrying a lion cub is....2008 Image From Israel Of A Little Girl's Bloodied Shoe Resurfaces As...,Fake
16562,NewsMobile Fact Check Wrap.Fact Check: Netizens book seats for fake news on theatres reopening,Fake
16563,Pressing cancel twice on ATM prevents PIN theft: This viral message....Viral WhatsApp audio claiming 2 month lock down in India is FAKE !,Fake
16564,This viral post about Nirmala Sitharaman and her ?daughter? is fake.Fact Check: Woman with Jayalalitha in viral picture is not Nirmala Sitharaman,Fake
16565,This man praising PM Modi is not Sachin Pilot?s father-in-law; don?t....Fact Check: Pak PM's aide made a gaffe by claiming the picture of Sachin Tendulkar as of Imran Khan,Fake
16566,"This touching elephant calf picture is not from Kerala floods; here?s....No, this is not a photo of dead cows in India",Fake
16567,"On a trip to old age home, did this girl find....Fact Check: Did a tree grow out of a car overnight?",Fake
16568,This I-Day forward on Whatsapp is not forging your fingerprint.ISIS is not trying to hack your WhatsApp profile picture,Fake
16569,Kim Jong Un did not give death punishment to one of....Did Owaisi Supporters Walk Out After He Criticised Modi? False Claim...,Fake
16570,Maximum city flooded but this viral video does not belong to....This video has no relation with Coronavirus.,Fake
16571,"Amitabh Bachchan didn?t say the things on this viral picture.No, Amitabh Bachchan has not tested negative for COVID-19",Fake
16572,"Fact Check: India Was Not Invited In The Swearing-In Ceremony Of 46th US President Joe Biden.Fact Check: No, PM Modi is not the only Indian prime minister to get standing ovation in US Congress",Fake
16573,Fact Check: Video From US Shared Claiming Farmers Disparaging Indian Flag During Ongoing Farmers'....Fact Check: Unmasking misleading claims around Kamala's US presidential poll campaign,Fake
16574,Fact Check: Fake Claim Of Reliance Donating Solar Power Plant To Ram Mandir Goes Viral.Fact Check: Viral claim of Ambedkar statue damaged by BJP MLA is misleading,Fake
16575,Fact Check: Old Video Of People Meeting Rajnath Singh Shared With Claim Of Them Demanding Repeal Of....Fact Check: Video of atrocities on women in Jodhpur passed off as plight of Hindus in Pakistan,Fake
16576,Fact Check: Old Video of Mamata Banerjee Screaming Shared Claiming It To Be Her Reaction Ahead Of....Fact Check: This viral video of Rishi Kapoor was not shot the night before he passed away,Fake
16577,Fact Check: The Viral Image Of Farmer Injured During Protest Is Not Of Captain PPS Dhillon (Retd.).Images of a street play under the “Nirmala Pant Justice Campaign” are being circulated as actual incident,Fake
16578,"Fact Check: Central Govt Isn't Providing Jobs Under 'Ek Parivar Ek Naukri' Scheme.Modi govt’s ‘Char Dham’ project in Uttarakhand gets an African facelift, except it’s not real",Fake
16579,Fact Check: Old Video Viral With Claim Of Gathering During Funeral Of 18-Yr-Old Boy Who Beheaded His ....Fact Check: Is viral image of Indonesian doctor who died with COVID-19 true?,Fake
16580,Fact Check: Video Of Boy With Voter Slip Printing Machine Shared With False Claim Of BJP's Attempt....Fact Check: Old video of people punching Trump dummy resurfaces with wrong claim,Fake
16581,Fact Check: Photos Viral With False Claim Of Arnab Goswami Being Thrashed by Maharashtra Police.Fact Check: Old video of Modi-Manmohan meet goes viral with misleading claim,Fake
16582,Fact Check: False Rumours Of Kapil Dev's Death Circulate On Social Media.Fact Check: Covid-19 rumours about Hyderabad hospital circulate on social media,Fake
16583,Fact Check: Old Photos Revived To Claim Police Brutality During Recent Protests Against Unemployment ....Fact Check: Image from 2016 Cauvery riots falsely circulated as that from recent Bengaluru violence,Fake
16584,Fact Check: Disturbing Video From 3 Year Ago Shared With False Communal Claim.Fact Check: BrahMos launch video shared with false claims of failure,Fake
16585,Fact Check: Video Circulated With Claim Of A Mosque Demolished In Prayagraj Recently.Fact Check: This video of a Sikh procession has nothing to do with Shaheen Bagh,Fake
16586,Fact Check: Photo Of School Children Hanging From Wire Bridge Is Not From Uttarakhand.Fact Check: Image from Nepal falsely circulated as Uttarakhand children going to school using wire bridge,Fake
16587,Fact Check: Tarek Fatah Shares Video Of People Uprooting Newly-Planted Trees With False Communal....Fact Check: Tarek Fatah passes off old video with communal slogans as recent one from Delhi,Fake
16588,Fact Check: Coins With Lotus And Gods Were Not Minted By British.Fact Check: Did East India Company issue coins with Hindu Gods?,Fake
16589,Fact Check: Video Shared Claiming Dalit Man Forced To Drink Urine In Rajasthan,Fake
16590,"No, the woman in the video performing Dhunuchi dance is not...",Fake
16591,"Man committed suicide after losing his entire family to Coronavirus? No,...",Fake
16592,"Fact Check: Suresh Raina did not test positive for COVID-19, donÕt...",Fake
16593,Fact Checked: These women are not celebrating the passage of ÔTriple...,Fake
16594,Old video of BJP corporator thrashing cop revived as of MP Congress MLA,Fake
16595,2019 Video Of BJP Leaders Thrashing Each Other Revived,Fake
16596,Aliens Or Barn Owls In Vizag? The Real Story Behind The Viral Video,Fake
16597,Fact Check: Old picture of man breaking corpseÕs bones to fit...,Fake
16598,HereÕs the truth behind this robot kicking the man,Fake
16599,Video of father-son duo alleging kidnapping attempt used to fuel child-abduction rumours,Fake
16600,"Will decide with central leadership about Gupkar Declaration, says J&K Congress",Fake
16601,Fact Checked: Old video of mock drill from Jharkhand shared as...,Fake
16602,Fact Checked: Indian Army didnÕt hoist a white flag to collect...,Fake
16603,Video Of Volunteer For Human Trial Falsely Shared As Putin's Daughter Getting Coronavirus Vaccine...,Fake
16604,"Fact Check: No, India Is Not Debt Free, Still Owes Billions To World...",Fake
16605,"Told itÕs GovernorÕs rule, Mehbooba condemns human rights abuses",Fake
16606,Times Now airs FB Live video as ?secret? admission by Left-wing activists on Umar Khalid,Fake
16607,Fact Check: HereÕs the truth about the Delhi mosque video,Fake
16608,"Fact Check: Video of India, Pak warships ramming into each other...",Fake
16609,Video Of Paid Supporters During Congress Rally True But Not From...,Fake
16610,Are Chinese individuals not being allowed in supermarkets in Australia? HereÕs...,Fake
16611,Shiv Sena MLA Pratap Sarnaik gets relief from SC in Tops Grup case,Fake
16612,DonÕt believe the FAKE news of the demise of legendary singer...,Fake
16613,Edited Photo Of Woman Holding A Placard With Communal Claims Revived,Fake
